SampleID	Cancer	Groups	EXTENDScores
TCGA-F7-A622-01	HNSC	TERT expr	0.487766508
TCGA-F7-A623-01	HNSC	TERT expr	0.463554026
TCGA-F7-A624-01	HNSC	TERT expr	0.634702529
TCGA-F9-A4JJ-01	KIRP	TERT expr	0.44666597
TCGA-FB-A4P5-01	PAAD	TERT expr	0.237551599
TCGA-FB-A5VM-01	PAAD	TERT expr	0.31939741
TCGA-FB-AAPU-01	PAAD	TERT expr	0.379517774
TCGA-FB-AAPY-01	PAAD	TERT expr	0.170786366
TCGA-FB-AAQ0-01	PAAD	TERT expr	0.432873603
TCGA-FB-AAQ1-01	PAAD	TERT expr	0.348099582
TCGA-FB-AAQ2-01	PAAD	TERT expr	0.37953772
TCGA-FC-7708-01	PRAD	TERT expr	0.182393759
TCGA-FC-A66V-01	PRAD	TERT expr	0.246120132
TCGA-FC-A6HD-01	PRAD	TERT expr	0.462636839
TCGA-FD-A3B3-01	BLCA	TERT expr	0.586132025
TCGA-FD-A3B4-01	BLCA	TERT expr	0.524633951
TCGA-FD-A3B5-01	BLCA	TERT expr	0.515031106
TCGA-FD-A3B6-01	BLCA	TERT expr	0.554113908
TCGA-FD-A3B7-01	BLCA	TERT expr	0.45678978
TCGA-FD-A3B8-01	BLCA	TERT expr	0.394191145
TCGA-FD-A3N5-01	BLCA	TERT expr	0.567872542
TCGA-FD-A3N6-01	BLCA	TERT expr	0.548056704
TCGA-FD-A3NA-01	BLCA	TERT expr	0.514237133
TCGA-FD-A3SJ-01	BLCA	TERT expr	0.590430805
TCGA-FD-A3SL-01	BLCA	TERT expr	0.447754968
TCGA-FD-A3SM-01	BLCA	TERT expr	0.446264169
TCGA-FD-A3SN-01	BLCA	TERT expr	0.660210107
TCGA-FD-A3SO-01	BLCA	TERT expr	0.6817548
TCGA-FD-A3SP-01	BLCA	TERT expr	0.407994446
TCGA-FD-A3SQ-01	BLCA	TERT expr	0.312348686
TCGA-FD-A3SR-01	BLCA	TERT expr	0.475792746
TCGA-FD-A3SS-01	BLCA	TERT expr	0.503289633
TCGA-FD-A43N-01	BLCA	TERT expr	0.489124279
TCGA-FD-A43P-01	BLCA	TERT expr	0.586447669
TCGA-FD-A43U-01	BLCA	TERT expr	0.416039923
TCGA-FD-A43X-01	BLCA	TERT expr	0.448095211
TCGA-FD-A5BR-01	BLCA	TERT expr	0.484891165
TCGA-FD-A5BS-01	BLCA	TERT expr	0.584061623
TCGA-FD-A5BT-01	BLCA	TERT expr	0.372113476
TCGA-FD-A5BU-01	BLCA	TERT expr	0.431806006
TCGA-FD-A5BV-01	BLCA	TERT expr	0.538638312
TCGA-FD-A5BX-01	BLCA	TERT expr	0.451467317
TCGA-FD-A5BY-01	BLCA	TERT expr	0.634201027
TCGA-FD-A5BZ-01	BLCA	TERT expr	0.367507605
TCGA-FD-A5C0-01	BLCA	TERT expr	0.534475361
TCGA-FD-A5C1-01	BLCA	TERT expr	0.434117974
TCGA-FD-A62N-01	BLCA	TERT expr	0.498520999
TCGA-FD-A62O-01	BLCA	TERT expr	0.604181656
TCGA-FD-A62P-01	BLCA	TERT expr	0.537320519
TCGA-FD-A62S-01	BLCA	TERT expr	0.474840335
TCGA-FD-A6TA-01	BLCA	TERT expr	0.422919085
TCGA-FD-A6TB-01	BLCA	TERT expr	0.556040915
TCGA-FD-A6TC-01	BLCA	TERT expr	0.52982059
TCGA-FD-A6TD-01	BLCA	TERT expr	0.482476592
TCGA-FD-A6TE-01	BLCA	TERT expr	0.615703297
TCGA-FD-A6TF-01	BLCA	TERT expr	0.486401954
TCGA-FD-A6TG-01	BLCA	TERT expr	0.46050313
TCGA-FD-A6TH-01	BLCA	TERT expr	0.749408087
TCGA-FD-A6TI-01	BLCA	TERT expr	0.304297741
TCGA-FD-A6TK-01	BLCA	TERT expr	0.480921954
TCGA-FE-A22Z-01	THCA	TERT expr	0.313001055
TCGA-FE-A231-01	THCA	TERT expr	0.369569057
TCGA-FJ-A3Z7-01	BLCA	TERT expr	0.4279968
TCGA-FJ-A3Z9-01	BLCA	TERT expr	0.587233107
TCGA-FJ-A3ZE-01	BLCA	TERT expr	0.55458816
TCGA-FJ-A3ZF-01	BLCA	TERT expr	0.666839679
TCGA-FJ-A871-01	BLCA	TERT expr	0.556876431
TCGA-FP-7735-01	STAD	TERT expr	0.465762795
TCGA-FP-7829-01	STAD	TERT expr	0.497275671
TCGA-FP-7916-01	STAD	TERT expr	0.417647132
TCGA-FP-7998-01	STAD	TERT expr	0.432742217
TCGA-FP-8099-01	STAD	TERT expr	0.641378878
TCGA-FP-8209-01	STAD	TERT expr	0.24500845
TCGA-FP-8210-01	STAD	TERT expr	0.283982618
TCGA-FP-8211-01	STAD	TERT expr	0.55586351
TCGA-FP-8631-01	STAD	TERT expr	0.347569331
TCGA-FP-A4BF-01	STAD	TERT expr	0.445432688
TCGA-FT-A3EE-01	BLCA	TERT expr	0.546807128
TCGA-FT-A61P-01	BLCA	TERT expr	0.451324914
TCGA-FV-A23B-01	LIHC	TERT expr	0.415768733
TCGA-FV-A2QQ-01	LIHC	TERT expr	0.328054987
TCGA-FV-A2QR-01	LIHC	TERT expr	0.290125741
TCGA-FV-A3I0-01	LIHC	TERT expr	0.283130305
TCGA-FV-A3I1-01	LIHC	TERT expr	0.437204542
TCGA-FV-A3R2-01	LIHC	TERT expr	0.379505573
TCGA-FV-A3R3-01	LIHC	TERT expr	0.263447567
TCGA-FV-A495-01	LIHC	TERT expr	0.421790181
TCGA-FV-A4ZP-01	LIHC	TERT expr	0.588043026
TCGA-FV-A4ZQ-01	LIHC	TERT expr	0.559374495
TCGA-FY-A3W9-01	THCA	TERT expr	0.28860426
TCGA-G2-A2EF-01	BLCA	TERT expr	0.525863038
TCGA-G2-A2EJ-01	BLCA	TERT expr	0.538005382
TCGA-G2-A2EK-01	BLCA	TERT expr	0.387743463
TCGA-G2-A2EL-01	BLCA	TERT expr	0.927684467
TCGA-G2-A2EO-01	BLCA	TERT expr	0.520086563
TCGA-G2-A2ES-01	BLCA	TERT expr	0.599679344
TCGA-G2-A3IB-01	BLCA	TERT expr	0.643367884
TCGA-G2-A3IE-01	BLCA	TERT expr	0.452349128
TCGA-G2-A3VY-01	BLCA	TERT expr	0.45195271
TCGA-G2-AA3B-01	BLCA	TERT expr	0.679796549
TCGA-G2-AA3C-01	BLCA	TERT expr	0.595366509
TCGA-G2-AA3F-01	BLCA	TERT expr	0.578726977
TCGA-G3-A25S-01	LIHC	TERT expr	0.575877172
TCGA-G3-A25T-01	LIHC	TERT expr	0.356075131
TCGA-G3-A25U-01	LIHC	TERT expr	0.879131532
TCGA-G3-A25V-01	LIHC	TERT expr	0.252789466
TCGA-G3-A25Z-01	LIHC	TERT expr	0.376510036
TCGA-G3-A3CI-01	LIHC	TERT expr	0.214794749
TCGA-G3-A3CJ-01	LIHC	TERT expr	0.757635159
TCGA-G3-A3CK-01	LIHC	TERT expr	0.490765204
TCGA-G3-A5SI-01	LIHC	TERT expr	0.61440905
TCGA-G3-A5SJ-01	LIHC	TERT expr	0.386446295
TCGA-G3-A5SL-01	LIHC	TERT expr	0.367300816
TCGA-G3-A5SM-01	LIHC	TERT expr	0.318353394
TCGA-G3-A6UC-01	LIHC	TERT expr	0.415510591
TCGA-G3-A7M5-01	LIHC	TERT expr	0.40380005
TCGA-G3-A7M6-01	LIHC	TERT expr	0.490531181
TCGA-G3-A7M7-01	LIHC	TERT expr	0.346542953
TCGA-G3-A7M9-01	LIHC	TERT expr	0.675346042
TCGA-G4-6293-01	CRC	TERT expr	0.415723384
TCGA-G4-6294-01	CRC	TERT expr	0.487628675
TCGA-G4-6295-01	CRC	TERT expr	0.786531125
TCGA-G4-6297-01	CRC	TERT expr	0.482462077
TCGA-G4-6298-01	CRC	TERT expr	0.589321793
TCGA-G4-6299-01	CRC	TERT expr	0.547216919
TCGA-G4-6302-01	CRC	TERT expr	0.34010805
TCGA-G4-6303-01	CRC	TERT expr	0.505044145
TCGA-G4-6304-01	CRC	TERT expr	0.634631079
TCGA-G4-6306-01	CRC	TERT expr	0.487574643
TCGA-G4-6307-01	CRC	TERT expr	0.570222707
TCGA-G4-6309-01	CRC	TERT expr	0.533003535
TCGA-G4-6311-01	CRC	TERT expr	0.518028927
TCGA-G4-6315-01	CRC	TERT expr	0.554857521
TCGA-G4-6317-01	CRC	TERT expr	0.672432968
TCGA-G4-6320-01	CRC	TERT expr	0.503579575
TCGA-G4-6321-01	CRC	TERT expr	0.326301632
TCGA-G4-6322-01	CRC	TERT expr	0.534528125
TCGA-G4-6323-01	CRC	TERT expr	0.422601275
TCGA-G4-6586-01	CRC	TERT expr	0.627987789
TCGA-G4-6588-01	CRC	TERT expr	0.635373162
TCGA-G4-6626-01	CRC	TERT expr	0.702414487
TCGA-G4-6628-01	CRC	TERT expr	0.540370961
TCGA-G5-6641-01	CRC	TERT expr	0.451975117
TCGA-G7-6789-01	KIRP	TERT expr	0.492174328
TCGA-G7-7501-01	KIRP	TERT expr	0.395756191
TCGA-G9-6332-01	PRAD	TERT expr	0.30965384
TCGA-G9-6338-01	PRAD	TERT expr	0.215659272
TCGA-G9-6339-01	PRAD	TERT expr	0.290582804
TCGA-G9-6342-01	PRAD	TERT expr	0.268234871
TCGA-G9-6343-01	PRAD	TERT expr	0.228814716
TCGA-G9-6347-01	PRAD	TERT expr	0.179926594
TCGA-G9-6348-01	PRAD	TERT expr	0.24241857
TCGA-G9-6351-01	PRAD	TERT expr	0.241406898
TCGA-G9-6353-01	PRAD	TERT expr	0.243578582
TCGA-G9-6354-01	PRAD	TERT expr	0.283907975
TCGA-G9-6356-01	PRAD	TERT expr	0.215326002
TCGA-G9-6361-01	PRAD	TERT expr	0.272218365
TCGA-G9-6362-01	PRAD	TERT expr	0.260180554
TCGA-G9-6363-01	PRAD	TERT expr	0.266027468
TCGA-G9-6364-01	PRAD	TERT expr	0.235192175
TCGA-G9-6365-01	PRAD	TERT expr	0.248670511
TCGA-G9-6366-01	PRAD	TERT expr	0.223654294
TCGA-G9-6371-01	PRAD	TERT expr	0.283242757
TCGA-G9-6377-01	PRAD	TERT expr	0.25843118
TCGA-G9-6378-01	PRAD	TERT expr	0.251274912
TCGA-G9-6379-01	PRAD	TERT expr	0.211618778
TCGA-G9-6385-01	PRAD	TERT expr	0.28532371
TCGA-G9-6498-01	PRAD	TERT expr	0.236895213
TCGA-G9-6499-01	PRAD	TERT expr	0.299760283
TCGA-G9-7519-01	PRAD	TERT expr	0.267928583
TCGA-G9-7521-01	PRAD	TERT expr	0.28067447
TCGA-G9-7523-01	PRAD	TERT expr	0.174556499
TCGA-G9-7525-01	PRAD	TERT expr	0.291191953
TCGA-GC-A3BM-01	BLCA	TERT expr	0.593350263
TCGA-GC-A3I6-01	BLCA	TERT expr	0.609987213
TCGA-GC-A3OO-01	BLCA	TERT expr	0.540140402
TCGA-GC-A3RB-01	BLCA	TERT expr	0.63834506
TCGA-GC-A3RC-01	BLCA	TERT expr	0.513715272
TCGA-GC-A3WC-01	BLCA	TERT expr	0.536094049
TCGA-GC-A3YS-01	BLCA	TERT expr	0.578708966
TCGA-GC-A6I1-01	BLCA	TERT expr	0.548365292
TCGA-GC-A6I3-01	BLCA	TERT expr	0.508315902
TCGA-GD-A2C5-01	BLCA	TERT expr	0.506379869
TCGA-GD-A3OQ-01	BLCA	TERT expr	0.554091864
TCGA-GD-A3OS-01	BLCA	TERT expr	0.447582693
TCGA-GD-A6C6-01	BLCA	TERT expr	0.593738652
TCGA-GD-A76B-01	BLCA	TERT expr	0.406172771
TCGA-GI-A2C9-01	BRCA	TERT expr	0.358695632
TCGA-GJ-A6C0-01	LIHC	TERT expr	0.423628998
TCGA-GL-6846-01	KIRP	TERT expr	0.383231469
TCGA-GL-7773-01	KIRP	TERT expr	0.319143813
TCGA-GL-7966-01	KIRP	TERT expr	0.522130156
TCGA-GM-A2DA-01	BRCA	TERT expr	0.365577523
TCGA-GM-A2DB-01	BRCA	TERT expr	0.440209735
TCGA-GM-A2DC-01	BRCA	TERT expr	0.349342603
TCGA-GM-A2DD-01	BRCA	TERT expr	0.328362949
TCGA-GM-A2DF-01	BRCA	TERT expr	0.423141178
TCGA-GM-A2DH-01	BRCA	TERT expr	0.629149818
TCGA-GM-A2DI-01	BRCA	TERT expr	0.32881939
TCGA-GM-A2DK-01	BRCA	TERT expr	0.294016063
TCGA-GM-A2DL-01	BRCA	TERT expr	0.411190202
TCGA-GM-A2DM-01	BRCA	TERT expr	0.387818593
TCGA-GM-A2DO-01	BRCA	TERT expr	0.409418987
TCGA-GM-A3NW-01	BRCA	TERT expr	0.408948106
TCGA-GM-A3NY-01	BRCA	TERT expr	0.413054889
TCGA-GM-A3XG-01	BRCA	TERT expr	0.312209481
TCGA-GM-A3XL-01	BRCA	TERT expr	0.661498004
TCGA-GM-A3XN-01	BRCA	TERT expr	0.38366425
TCGA-GU-A42P-01	BLCA	TERT expr	0.644452172
TCGA-GU-A42Q-01	BLCA	TERT expr	0.655732359
TCGA-GU-A42R-01	BLCA	TERT expr	0.513676573
TCGA-GU-A762-01	BLCA	TERT expr	0.416568214
TCGA-GU-A763-01	BLCA	TERT expr	0.610443913
TCGA-GU-A764-01	BLCA	TERT expr	0.460792968
TCGA-GU-A766-01	BLCA	TERT expr	0.516372099
TCGA-GU-A767-01	BLCA	TERT expr	0.42556913
TCGA-GU-AATO-01	BLCA	TERT expr	0.666660232
TCGA-GU-AATP-01	BLCA	TERT expr	0.432587777
TCGA-GU-AATQ-01	BLCA	TERT expr	0.55687918
TCGA-GV-A3JV-01	BLCA	TERT expr	0.498959019
TCGA-GV-A3JW-01	BLCA	TERT expr	0.453427473
TCGA-GV-A3JX-01	BLCA	TERT expr	0.4727202
TCGA-GV-A3JZ-01	BLCA	TERT expr	0.763877021
TCGA-GV-A3QF-01	BLCA	TERT expr	0.604097111
TCGA-GV-A3QG-01	BLCA	TERT expr	0.478638424
TCGA-GV-A3QH-01	BLCA	TERT expr	0.515540519
TCGA-GV-A3QI-01	BLCA	TERT expr	0.669088236
TCGA-GV-A3QK-01	BLCA	TERT expr	0.520546461
TCGA-GV-A40E-01	BLCA	TERT expr	0.634152103
TCGA-GV-A40G-01	BLCA	TERT expr	0.560472463
TCGA-GV-A6ZA-01	BLCA	TERT expr	0.699032269
TCGA-H4-A2HO-01	BLCA	TERT expr	0.388711502
TCGA-H4-A2HQ-01	BLCA	TERT expr	0.609454715
TCGA-H6-8124-01	PAAD	TERT expr	0.348775887
TCGA-H7-7774-01	HNSC	TERT expr	0.392035897
TCGA-H7-8501-01	HNSC	TERT expr	0.524562772
TCGA-H7-8502-01	HNSC	TERT expr	0.461746468
TCGA-H7-A6C4-01	HNSC	TERT expr	0.312389267
TCGA-H7-A76A-01	HNSC	TERT expr	0.422674974
TCGA-H9-7775-01	PRAD	TERT expr	0.293042403
TCGA-H9-A6BY-01	PRAD	TERT expr	0.398463283
TCGA-HC-7075-01	PRAD	TERT expr	0.344923676
TCGA-HC-7077-01	PRAD	TERT expr	0.376838966
TCGA-HC-7078-01	PRAD	TERT expr	0.309453672
TCGA-HC-7079-01	PRAD	TERT expr	0.253381131
TCGA-HC-7080-01	PRAD	TERT expr	0.327137796
TCGA-HC-7209-01	PRAD	TERT expr	0.273678814
TCGA-HC-7211-01	PRAD	TERT expr	0.323958393
TCGA-HC-7212-01	PRAD	TERT expr	0.356138285
TCGA-HC-7213-01	PRAD	TERT expr	0.395091898
TCGA-HC-7230-01	PRAD	TERT expr	0.384847152
TCGA-HC-7232-01	PRAD	TERT expr	0.202497566
TCGA-HC-7233-01	PRAD	TERT expr	0.313683601
TCGA-HC-7736-01	PRAD	TERT expr	0.292467404
TCGA-HC-7738-01	PRAD	TERT expr	0.348843253
TCGA-HC-7740-01	PRAD	TERT expr	0.226036457
TCGA-HC-7744-01	PRAD	TERT expr	0.393992981
TCGA-HC-7745-01	PRAD	TERT expr	0.260334147
TCGA-HC-7747-01	PRAD	TERT expr	0.258912854
TCGA-HC-7748-01	PRAD	TERT expr	0.230938232
TCGA-HC-7749-01	PRAD	TERT expr	0.262634389
TCGA-HC-7750-01	PRAD	TERT expr	0.27616385
TCGA-HC-7752-01	PRAD	TERT expr	0.338601709
TCGA-HC-7817-01	PRAD	TERT expr	0.260018327
TCGA-HC-7818-01	PRAD	TERT expr	0.252612303
TCGA-HC-7819-01	PRAD	TERT expr	0.343394791
TCGA-HC-7820-01	PRAD	TERT expr	0.297368105
TCGA-HC-8213-01	PRAD	TERT expr	0.347281688
TCGA-HC-8256-01	PRAD	TERT expr	0.323049247
TCGA-HC-8257-01	PRAD	TERT expr	0.316092982
TCGA-HC-8260-01	PRAD	TERT expr	0.272089758
TCGA-HC-8261-01	PRAD	TERT expr	0.28650936
TCGA-HC-8262-01	PRAD	TERT expr	0.337338319
TCGA-HC-8265-01	PRAD	TERT expr	0.317867242
TCGA-HC-8266-01	PRAD	TERT expr	0.26867743
TCGA-HC-A48F-01	PRAD	TERT expr	0.311786443
TCGA-HC-A4ZV-01	PRAD	TERT expr	0.358743961
TCGA-HC-A632-01	PRAD	TERT expr	0.339775091
TCGA-HC-A6AL-01	PRAD	TERT expr	0.302068596
TCGA-HC-A6AN-01	PRAD	TERT expr	0.289583086
TCGA-HC-A6AO-01	PRAD	TERT expr	0.329381977
TCGA-HC-A6AP-01	PRAD	TERT expr	0.267562302
TCGA-HC-A6AQ-01	PRAD	TERT expr	0.305382292
TCGA-HC-A6AS-01	PRAD	TERT expr	0.236026837
TCGA-HC-A6HX-01	PRAD	TERT expr	0.226776576
TCGA-HC-A6HY-01	PRAD	TERT expr	0.315285295
TCGA-HC-A76W-01	PRAD	TERT expr	0.267484322
TCGA-HC-A76X-01	PRAD	TERT expr	0.42780003
TCGA-HC-A8CY-01	PRAD	TERT expr	0.3128443
TCGA-HC-A8D0-01	PRAD	TERT expr	0.323407181
TCGA-HC-A8D1-01	PRAD	TERT expr	0.278572656
TCGA-HD-7229-01	HNSC	TERT expr	0.532987531
TCGA-HD-7831-01	HNSC	TERT expr	0.348817018
TCGA-HD-7832-01	HNSC	TERT expr	0.526943277
TCGA-HD-8314-01	HNSC	TERT expr	0.486462124
TCGA-HD-8634-01	HNSC	TERT expr	0.500506994
TCGA-HD-8635-01	HNSC	TERT expr	0.340222128
TCGA-HD-A4C1-01	HNSC	TERT expr	0.525176162
TCGA-HD-A633-01	HNSC	TERT expr	0.496835544
TCGA-HD-A634-01	HNSC	TERT expr	0.793119332
TCGA-HD-A6HZ-01	HNSC	TERT expr	0.358817426
TCGA-HD-A6I0-01	HNSC	TERT expr	0.478397965
TCGA-HE-7129-01	KIRP	TERT expr	0.416309842
TCGA-HE-7130-01	KIRP	TERT expr	0.45285974
TCGA-HE-A5NJ-01	KIRP	TERT expr	0.420958584
TCGA-HF-7132-01	STAD	TERT expr	0.50121717
TCGA-HF-7133-01	STAD	TERT expr	0.516588311
TCGA-HF-7136-01	STAD	TERT expr	0.536435553
TCGA-HI-7168-01	PRAD	TERT expr	0.271528152
TCGA-HI-7169-01	PRAD	TERT expr	0.213223835
TCGA-HI-7170-01	PRAD	TERT expr	0.234161206
TCGA-HI-7171-01	PRAD	TERT expr	0.388565424
TCGA-HN-A2NL-01	BRCA	TERT expr	0.7025157
TCGA-HN-A2OB-01	BRCA	TERT expr	0.265972795
TCGA-HP-A5MZ-01	LIHC	TERT expr	0.306901492
TCGA-HP-A5N0-01	LIHC	TERT expr	0.264452839
TCGA-HQ-A2OE-01	BLCA	TERT expr	0.614890769
TCGA-HQ-A5ND-01	BLCA	TERT expr	0.7351466
TCGA-HQ-A5NE-01	BLCA	TERT expr	0.497925428
TCGA-HU-8249-01	STAD	TERT expr	0.678385993
TCGA-HU-8602-01	STAD	TERT expr	0.715678293
TCGA-HU-8604-01	STAD	TERT expr	0.55339673
TCGA-HU-8608-01	STAD	TERT expr	0.647819447
TCGA-HU-8610-01	STAD	TERT expr	0.443426999
TCGA-HU-A4G2-01	STAD	TERT expr	0.555740454
TCGA-HU-A4G3-01	STAD	TERT expr	0.377926448
TCGA-HU-A4G6-01	STAD	TERT expr	0.616298138
TCGA-HU-A4G8-01	STAD	TERT expr	0.648660968
TCGA-HU-A4G9-01	STAD	TERT expr	0.617336186
TCGA-HU-A4GC-01	STAD	TERT expr	0.469990112
TCGA-HU-A4GF-01	STAD	TERT expr	0.647654953
TCGA-HU-A4GH-01	STAD	TERT expr	0.443759571
TCGA-HU-A4GN-01	STAD	TERT expr	0.626487998
TCGA-HU-A4GP-01	STAD	TERT expr	0.522924068
TCGA-HU-A4GQ-01	STAD	TERT expr	0.595890821
TCGA-HU-A4GT-01	STAD	TERT expr	0.622897546
TCGA-HU-A4GU-01	STAD	TERT expr	0.539835669
TCGA-HU-A4GX-01	STAD	TERT expr	0.581506193
TCGA-HU-A4GY-01	STAD	TERT expr	0.401501376
TCGA-HU-A4H0-01	STAD	TERT expr	0.581731362
TCGA-HU-A4H2-01	STAD	TERT expr	0.550294107
TCGA-HU-A4H3-01	STAD	TERT expr	0.594941015
TCGA-HU-A4H4-01	STAD	TERT expr	0.539472055
TCGA-HU-A4H5-01	STAD	TERT expr	0.585995804
TCGA-HU-A4H8-01	STAD	TERT expr	0.523664542
TCGA-HU-A4HD-01	STAD	TERT expr	0.457027082
TCGA-HV-A5A3-01	PAAD	TERT expr	0.252840168
TCGA-HV-A5A4-01	PAAD	TERT expr	0.27849441
TCGA-HV-A5A5-01	PAAD	TERT expr	0.196646936
TCGA-HV-A7OL-01	PAAD	TERT expr	0.286188054
TCGA-HV-AA8X-01	PAAD	TERT expr	0.360994006
TCGA-HZ-7925-01	PAAD	TERT expr	0.270522615
TCGA-HZ-8001-01	PAAD	TERT expr	0.180933544
TCGA-HZ-8003-01	PAAD	TERT expr	0.223955652
TCGA-HZ-8005-01	PAAD	TERT expr	0.366037877
TCGA-HZ-8317-01	PAAD	TERT expr	0.224115673
TCGA-HZ-8519-01	PAAD	TERT expr	0.16374067
TCGA-HZ-8636-01	PAAD	TERT expr	0.219804651
TCGA-HZ-8637-01	PAAD	TERT expr	0.432005982
TCGA-HZ-A49G-01	PAAD	TERT expr	0.175727771
TCGA-HZ-A49H-01	PAAD	TERT expr	0.229820762
TCGA-HZ-A4BH-01	PAAD	TERT expr	0.268982541
TCGA-HZ-A4BK-01	PAAD	TERT expr	0.214127127
TCGA-HZ-A77O-01	PAAD	TERT expr	0.326952826
TCGA-HZ-A77P-01	PAAD	TERT expr	0.191975005
TCGA-HZ-A8P0-01	PAAD	TERT expr	0.253061285
TCGA-HZ-A8P1-01	PAAD	TERT expr	0.453181991
TCGA-HZ-A9TJ-01	PAAD	TERT expr	0.2572555
TCGA-IA-A40Y-01	KIRP	TERT expr	0.368138717
TCGA-IB-7644-01	PAAD	TERT expr	0.338155573
TCGA-IB-7645-01	PAAD	TERT expr	0.18407229
TCGA-IB-7647-01	PAAD	TERT expr	0.249801895
TCGA-IB-7652-01	PAAD	TERT expr	0.244375716
TCGA-IB-7885-01	PAAD	TERT expr	0.23676045
TCGA-IB-7886-01	PAAD	TERT expr	0.317026809
TCGA-IB-7888-01	PAAD	TERT expr	0.175217558
TCGA-IB-7889-01	PAAD	TERT expr	0.225352688
TCGA-IB-7891-01	PAAD	TERT expr	0.202309138
TCGA-IB-7893-01	PAAD	TERT expr	0.306808599
TCGA-IB-8126-01	PAAD	TERT expr	0.158979848
TCGA-IB-8127-01	PAAD	TERT expr	0.246089437
TCGA-IB-A5SP-01	PAAD	TERT expr	0.313548217
TCGA-IB-A5SQ-01	PAAD	TERT expr	0.213914314
TCGA-IB-A5SS-01	PAAD	TERT expr	0.275588606
TCGA-IB-A5ST-01	PAAD	TERT expr	0.228698438
TCGA-IB-A6UG-01	PAAD	TERT expr	0.291694912
TCGA-IB-A7LX-01	PAAD	TERT expr	0.459984352
TCGA-IB-A7M4-01	PAAD	TERT expr	0.394019418
TCGA-IB-AAUM-01	PAAD	TERT expr	0.157818724
TCGA-IB-AAUO-01	PAAD	TERT expr	0.349915106
TCGA-IB-AAUP-01	PAAD	TERT expr	0.296143025
TCGA-IB-AAUR-01	PAAD	TERT expr	0.212872066
TCGA-IB-AAUS-01	PAAD	TERT expr	0.211175426
TCGA-IB-AAUT-01	PAAD	TERT expr	0.136635565
TCGA-IB-AAUU-01	PAAD	TERT expr	0.206647209
TCGA-IC-A6RE-01	ESCA	TERT expr	0.434933237
TCGA-IG-A3I8-01	ESCA	TERT expr	0.668039352
TCGA-IG-A3QL-01	ESCA	TERT expr	0.645878021
TCGA-IG-A3Y9-01	ESCA	TERT expr	0.430625669
TCGA-IG-A3YA-01	ESCA	TERT expr	0.44543123
TCGA-IG-A3YB-01	ESCA	TERT expr	0.381662181
TCGA-IG-A3YC-01	ESCA	TERT expr	0.383612945
TCGA-IG-A4P3-01	ESCA	TERT expr	0.490612352
TCGA-IG-A50L-01	ESCA	TERT expr	0.538857449
TCGA-IG-A51D-01	ESCA	TERT expr	0.517339668
TCGA-IG-A5S3-01	ESCA	TERT expr	0.567389254
TCGA-IG-A625-01	ESCA	TERT expr	0.502443196
TCGA-IG-A7DP-01	ESCA	TERT expr	0.372269534
TCGA-IG-A8O2-01	ESCA	TERT expr	0.532751206
TCGA-IG-A97I-01	ESCA	TERT expr	0.46455858
TCGA-IM-A3U2-01	THCA	TERT expr	0.313013441
TCGA-IN-7806-01	STAD	TERT expr	0.630864132
TCGA-IN-7808-01	STAD	TERT expr	0.469382651
TCGA-IN-8462-01	STAD	TERT expr	0.287523585
TCGA-IP-7968-01	STAD	TERT expr	0.529164543
TCGA-IQ-7630-01	HNSC	TERT expr	0.584602924
TCGA-IQ-7632-01	HNSC	TERT expr	0.398914382
TCGA-IQ-A61E-01	HNSC	TERT expr	0.550607359
TCGA-IQ-A61G-01	HNSC	TERT expr	0.548027201
TCGA-IQ-A61H-01	HNSC	TERT expr	0.503639293
TCGA-IQ-A61I-01	HNSC	TERT expr	0.574498827
TCGA-IQ-A61J-01	HNSC	TERT expr	0.329108938
TCGA-IQ-A6SG-01	HNSC	TERT expr	0.469315538
TCGA-IQ-A6SH-01	HNSC	TERT expr	0.375461052
TCGA-J2-8192-01	LUAD	TERT expr	0.239905705
TCGA-J2-A4AD-01	LUAD	TERT expr	0.355731322
TCGA-J2-A4AE-01	LUAD	TERT expr	0.360684721
TCGA-J2-A4AG-01	LUAD	TERT expr	0.265486296
TCGA-J4-8198-01	PRAD	TERT expr	0.298401727
TCGA-J4-8200-01	PRAD	TERT expr	0.219803174
TCGA-J4-A67K-01	PRAD	TERT expr	0.319395652
TCGA-J4-A67L-01	PRAD	TERT expr	0.243819272
TCGA-J4-A67N-01	PRAD	TERT expr	0.222451251
TCGA-J4-A67O-01	PRAD	TERT expr	0.202968988
TCGA-J4-A67Q-01	PRAD	TERT expr	0.29798946
TCGA-J4-A67R-01	PRAD	TERT expr	0.203821835
TCGA-J4-A67S-01	PRAD	TERT expr	0.314440378
TCGA-J4-A67T-01	PRAD	TERT expr	0.278848485
TCGA-J4-A6G1-01	PRAD	TERT expr	0.350644718
TCGA-J4-A6M7-01	PRAD	TERT expr	0.388199039
TCGA-J4-A83I-01	PRAD	TERT expr	0.340015018
TCGA-J4-A83K-01	PRAD	TERT expr	0.314682242
TCGA-J4-A83L-01	PRAD	TERT expr	0.314711388
TCGA-J4-A83M-01	PRAD	TERT expr	0.381000075
TCGA-J4-A83N-01	PRAD	TERT expr	0.298634681
TCGA-J7-8537-01	KIRP	TERT expr	0.320362941
TCGA-J8-A3O1-01	THCA	TERT expr	0.37051477
TCGA-J8-A3YF-01	THCA	TERT expr	0.338682811
TCGA-J9-A52B-01	PRAD	TERT expr	0.32962765
